Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled
2008,1,3,4,636,635,921,945,2275,165,190,147,-24,1,1093,5,13,0
2008,1,3,4,734,730,958,1020,550,324,350,314,-22,4,2283,2,8,0
2008,1,3,4,2107,1945,2334,2230,362,147,165,134,64,82,972,6,7,0
2008,1,3,4,1008,1005,1234,1255,543,146,170,135,-21,3,972,5,6,0
2008,1,3,4,712,710,953,1000,1112,161,170,142,-7,2,972,5,14,0
2008,1,3,4,1312,1300,1546,1550,1397,154,170,140,-4,12,972,7,7,0
2008,1,3,4,1449,1430,1715,1720,3398,146,170,134,-5,19,972,6,6,0
2008,1,3,4,1634,1555,1859,1845,3480,145,170,134,14,39,972,5,6,0
2008,1,3,4,831,830,935,955,300,124,145,112,-20,1,765,5,7,0
2008,1,3,4,1812,1650,1927,1815,422,135,145,118,72,82,765,6,11,0
2008,1,3,4,1127,1105,1235,1230,1837,128,145,114,5,22,765,9,5,0
2008,1,3,4,1424,1355,1531,1520,2871,127,145,113,11,29,765,8,6,0
2008,1,3,4,1326,1230,1559,1530,1056,153,180,143,29,56,1052,5,5,0
2008,1,3,4,1749,1725,2019,2030,2175,150,185,138,-11,24,1052,4,8,0
2008,1,3,4,726,720,958,1020,3319,152,180,140,-22,6,1052,4,8,0
2008,1,3,4,646,640,929,955,3667,163,195,151,-26,6,1101,3,9,0
2008,1,3,4,1153,1140,1428,1440,2006,155,180,143,-12,13,1034,4,8,0
2008,1,3,4,1528,1510,1802,1810,3858,154,180,144,-8,18,1034,4,6,0
2008,1,3,4,634,635,907,935,3928,153,180,142,-28,-1,1034,3,8,0
2008,1,3,4,831,830,1148,1140,534,137,130,123,8,1,888,5,9,0
2008,1,3,4,1450,1435,1806,1745,3244,136,130,121,21,15,888,7,8,0
2008,1,3,4,2245,1730,2354,1850,186,69,80,59,304,315,359,3,7,0
2008,1,3,4,615,615,724,735,971,69,80,60,-11,0,359,2,7,0
2008,1,3,4,1150,1145,1303,1305,2124,73,80,63,-2,5,359,3,7,0
2008,1,3,4,2025,1940,2135,2100,3154,70,80,60,35,45,359,3,7,0
2008,1,3,4,1038,945,1314,1225,1035,96,100,81,49,53,587,8,7,0
2008,1,3,4,1900,1850,2123,2045,205,143,115,97,38,10,666,40,6,0
2008,1,3,4,700,700,851,900,449,111,120,99,-9,0,666,6,6,0
2008,1,3,4,948,925,959,940,3430,71,75,59,19,23,365,3,9,0
2008,1,3,4,646,620,725,655,1580,99,95,77,30,26,484,6,16,0
2008,1,3,4,1110,1040,1136,1110,2195,86,90,72,26,30,484,5,9,0
2008,1,3,4,1535,1535,1603,1610,2804,88,95,74,-7,0,484,5,9,0
2008,1,3,4,1919,1915,1942,1950,3428,83,95,71,-8,4,484,4,8,0
2008,1,3,4,1053,1055,1245,1240,433,112,105,96,5,-2,663,7,9,0
2008,1,3,4,1433,1440,1623,1625,1331,110,105,95,-2,-7,663,2,13,0
2008,1,3,4,2015,2010,2158,2155,3504,103,105,91,3,5,663,5,7,0
2008,1,3,4,2139,2130,2244,2240,378,65,70,54,4,9,318,3,8,0
2008,1,3,4,1500,1500,1602,1615,640,62,75,49,-13,0,318,5,8,0
2008,1,3,4,850,850,1000,1000,1396,70,70,51,0,0,318,10,9,0
2008,1,3,4,646,645,752,755,2189,66,70,46,-3,1,318,13,7,0
2008,1,3,4,1221,1220,1328,1330,3312,67,70,54,-2,1,318,5,8,0
2008,1,3,4,1738,1730,1841,1840,3948,63,70,49,1,8,318,6,8,0
2008,1,3,4,1813,1735,1936,1905,54,143,150,125,31,38,816,6,12,0
2008,1,3,4,802,750,1001,955,2272,119,125,104,6,12,688,7,8,0
2008,1,3,4,1820,1825,1946,1955,549,86,90,75,-9,-5,543,3,8,0
2008,1,3,4,821,820,953,945,3604,92,85,80,8,1,543,3,9,0
2008,1,3,4,1734,1650,1941,1905,23,127,135,113,36,44,742,4,10,0
2008,1,3,4,712,700,926,915,1232,134,135,120,11,12,742,5,9,0
2008,1,3,4,1318,1310,1410,1400,977,52,50,39,10,8,180,4,9,0
2008,1,3,4,958,900,1052,950,1574,54,50,36,62,58,180,4,14,0
2008,1,3,4,1859,1850,1950,1945,2019,51,55,38,5,9,180,4,9,0
2008,1,3,4,1538,1445,1753,1710,500,75,85,60,43,53,487,4,11,0
2008,1,3,4,933,935,1151,1200,778,78,85,63,-9,-2,487,5,10,0
2008,1,3,4,2248,2125,102,2345,890,74,80,60,77,83,487,4,10,0
2008,1,3,4,1327,1230,1550,1500,1171,83,90,65,50,57,487,3,15,0
2008,1,3,4,624,625,846,850,1320,82,85,61,-4,-1,487,4,17,0
2008,1,3,4,1614,1600,1833,1825,1925,79,85,60,8,14,487,4,15,0
2008,1,3,4,1917,1915,2136,2140,2457,79,85,60,-4,2,487,5,14,0
2008,1,3,4,1832,1655,148,30,302,256,275,243,78,97,2237,3,10,0
2008,1,3,4,1229,1155,1633,1555,1079,124,120,91,38,34,758,5,28,0
2008,1,3,4,1256,1240,1724,1720,155,148,160,131,4,16,1090,3,14,0
2008,1,3,4,2118,2015,144,50,2021,146,155,127,54,63,1090,5,14,0
2008,1,3,4,905,850,1334,1330,3222,149,160,135,4,15,1090,4,10,0
2008,1,3,4,1739,1640,114,25,1018,275,285,253,49,59,2298,9,13,0
2008,1,3,4,906,905,1426,1430,3948,200,205,183,-4,1,1618,2,15,0
2008,1,3,4,816,815,1339,1340,249,203,205,185,-1,1,1588,4,14,0
2008,1,3,4,1325,1240,1841,1810,419,196,210,178,31,45,1588,6,12,0
2008,1,3,4,1506,1440,2030,2010,2032,204,210,183,20,26,1588,6,15,0
2008,1,3,4,2039,1930,155,55,3940,196,205,177,60,69,1588,5,14,0
2008,1,3,4,924,920,1209,1210,71,105,110,84,-1,4,520,3,18,0
2008,1,3,4,1611,1535,1849,1825,538,98,110,73,24,36,520,3,22,0
2008,1,3,4,1824,1715,117,25,2383,233,250,221,52,69,1987,2,10,0
2008,1,3,4,826,825,930,925,136,64,60,46,5,1,223,2,16,0
2008,1,3,4,2118,2015,2224,2115,219,66,60,46,69,63,223,3,17,0
2008,1,3,4,1818,1740,1916,1840,391,58,60,46,36,38,223,2,10,0
2008,1,3,4,650,650,748,750,670,58,60,47,-2,0,223,3,8,0
2008,1,3,4,2146,2055,2250,2155,815,64,60,48,55,51,223,3,13,0
2008,1,3,4,2241,1910,2340,2010,1072,59,60,43,210,211,223,3,13,0
2008,1,3,4,1409,1355,1513,1500,1328,64,65,50,13,14,223,2,12,0
2008,1,3,4,1100,1050,1157,1155,1586,57,65,46,2,10,223,2,9,0
2008,1,3,4,1306,1250,1406,1355,1838,60,65,47,11,16,223,2,11,0
2008,1,3,4,1726,1630,1832,1740,2284,66,70,46,52,56,223,2,18,0
2008,1,3,4,915,915,1017,1020,2699,62,65,46,-3,0,223,2,14,0
2008,1,3,4,1229,1220,1342,1325,2874,73,65,47,17,9,223,2,24,0
2008,1,3,4,1459,1455,1556,1555,3237,57,60,42,1,4,223,2,13,0
2008,1,3,4,908,845,1628,1610,1774,260,265,244,18,23,2106,6,10,0
2008,1,3,4,1817,1730,122,50,2632,245,260,230,32,47,2106,5,10,0
2008,1,3,4,1248,1245,2009,2015,3759,261,270,243,-6,3,2106,4,14,0
2008,1,3,4,956,945,1658,1645,818,242,240,213,13,11,1825,8,21,0
2008,1,3,4,1849,1740,121,30,564,212,230,195,51,69,1772,2,15,0
2008,1,3,4,1210,1200,1905,1850,991,235,230,201,15,10,1772,6,28,0
2008,1,3,4,701,700,941,955,85,100,115,84,-14,1,629,9,7,0
2008,1,3,4,1047,1030,1328,1320,157,101,110,79,8,17,629,9,13,0
2008,1,3,4,2232,2115,108,5,632,96,110,77,63,77,629,6,13,0
2008,1,3,4,1512,1315,1802,1610,706,110,115,88,112,117,629,8,14,0
2008,1,3,4,2025,1955,2301,2245,908,96,110,78,16,30,629,6,12,0
2008,1,3,4,1439,1425,1720,1720,1582,101,115,85,0,14,629,7,9,0
2008,1,3,4,1627,1600,1916,1900,2907,109,120,80,16,27,629,8,21,0
2008,1,3,4,1745,1710,2017,1945,2192,92,95,78,32,35,584,2,12,0
2008,1,3,4,1049,1040,1320,1320,2280,91,100,73,0,9,584,3,15,0
2008,1,3,4,1117,1050,1325,1325,1636,128,155,116,0,27,806,3,9,0
2008,1,3,4,1725,1620,1940,1850,2803,135,150,116,50,65,806,4,15,0
2008,1,3,4,1824,1735,2303,2230,719,159,175,143,33,49,1235,3,13,0
2008,1,3,4,1150,1140,1644,1640,1776,174,180,147,4,10,1235,3,24,0
2008,1,3,4,749,740,1227,1235,3244,158,175,146,-8,9,1235,3,9,0
2008,1,3,4,2051,2010,134,55,3746,163,165,150,39,41,1235,4,9,0
2008,1,3,4,1555,1525,2307,2245,1027,252,260,232,22,30,2066,7,13,0
2008,1,3,4,2255,1820,509,55,1924,194,215,176,254,275,1591,9,9,0
2008,1,3,4,1129,1050,1757,1725,3920,208,215,179,32,39,1591,8,21,0
2008,1,3,4,1602,1510,2357,2255,3144,295,285,269,62,52,2283,4,22,0
2008,1,3,4,1738,1715,1838,1820,82,60,65,42,18,23,236,6,12,0
2008,1,3,4,2207,2150,2306,2255,135,59,65,40,11,17,236,7,12,0
2008,1,3,4,1851,1825,2004,1930,317,73,65,41,34,26,236,16,16,0
2008,1,3,4,701,645,802,745,337,61,60,42,17,16,236,7,12,0
2008,1,3,4,1556,1455,1704,1600,354,68,65,41,64,61,236,9,18,0
2008,1,3,4,1254,1250,1404,1355,784,70,65,43,9,4,236,7,20,0
2008,1,3,4,840,840,946,945,790,66,65,43,1,0,236,11,12,0
2008,1,3,4,1540,1525,1648,1630,1061,68,65,47,18,15,236,5,16,0
2008,1,3,4,750,750,901,855,1653,71,65,52,6,0,236,10,9,0
2008,1,3,4,1228,1200,1340,1310,1928,72,70,43,30,28,236,7,22,0
2008,1,3,4,2047,2005,2209,2115,2367,82,70,45,54,42,236,7,30,0
2008,1,3,4,2158,2120,2303,2225,2896,65,65,44,38,38,236,11,10,0
2008,1,3,4,1028,1025,1132,1135,3655,64,70,45,-3,3,236,8,11,0
2008,1,3,4,1423,1420,1530,1525,3917,67,65,44,5,3,236,11,12,0
2008,1,3,4,1147,1100,1541,1500,2382,114,120,90,41,47,775,4,20,0
2008,1,3,4,859,850,1343,1345,565,164,175,148,-2,9,1295,4,12,0
2008,1,3,4,1140,1110,1537,1510,43,117,120,95,27,30,796,2,20,0
2008,1,3,4,1226,1210,1721,1700,213,175,170,139,21,16,1140,4,32,0
2008,1,3,4,2118,2005,154,50,411,156,165,131,64,73,1140,7,18,0
2008,1,3,4,2003,1905,26,2350,1004,143,165,130,36,58,1140,5,8,0
2008,1,3,4,1622,1510,2059,2000,1405,157,170,130,59,72,1140,4,23,0
2008,1,3,4,648,650,1123,1135,2972,155,165,137,-12,-2,1140,4,14,0
2008,1,3,4,1003,940,1441,1430,3068,158,170,136,11,23,1140,5,17,0
2008,1,3,4,1319,1300,2033,2025,380,254,265,234,8,19,2039,6,14,0
2008,1,3,4,1506,1500,2122,2030,74,256,210,177,52,6,1521,62,17,0
2008,1,3,4,648,645,1205,1210,227,197,205,182,-5,3,1521,5,10,0
2008,1,3,4,1052,1050,1603,1620,335,191,210,175,-17,2,1521,6,10,0
2008,1,3,4,1424,1415,1941,1945,396,197,210,177,-4,9,1521,8,12,0
2008,1,3,4,1211,1145,1750,1720,693,219,215,175,30,26,1521,23,21,0
2008,1,3,4,814,755,1334,1320,823,200,205,181,14,19,1521,6,13,0
2008,1,3,4,934,935,1453,1505,830,199,210,177,-12,-1,1521,6,16,0
2008,1,3,4,1708,1700,2214,2230,1865,186,210,169,-16,8,1521,6,11,0
2008,1,3,4,1919,1845,31,5,2025,192,200,171,26,34,1521,8,13,0
2008,1,3,4,1945,1815,52,2335,2450,187,200,168,77,90,1521,8,11,0
2008,1,3,4,2057,1930,202,50,2794,185,200,171,72,87,1521,7,7,0
2008,1,3,4,1354,1310,1907,1845,3232,193,215,177,22,44,1521,6,10,0
2008,1,3,4,1703,1645,33,35,767,270,290,257,-2,18,2356,4,9,0
2008,1,3,4,1030,1030,1545,1545,762,195,195,174,0,0,1501,3,18,0
2008,1,3,4,1903,1825,5,2340,3327,182,195,166,25,38,1501,4,12,0
2008,1,3,4,1108,1110,1244,1240,125,96,90,80,4,-2,407,4,12,0
2008,1,3,4,0,700,0,830,126,0,90,0,0,0,407,0,0,1
2008,1,3,4,1354,1345,1525,1520,127,91,95,74,5,9,407,4,13,0
2008,1,3,4,1944,1740,2110,1915,223,86,95,72,115,124,407,5,9,0
2008,1,3,4,1251,1205,1425,1345,237,94,100,76,40,46,407,3,15,0
2008,1,3,4,1548,1505,1728,1635,280,100,90,78,53,43,407,4,18,0
2008,1,3,4,821,820,955,950,864,94,90,72,5,1,407,3,19,0
2008,1,3,4,2216,2125,2348,2255,900,92,90,78,53,51,407,4,10,0
2008,1,3,4,2010,1900,2203,2030,962,113,90,77,93,70,407,28,8,0
2008,1,3,4,1433,1420,1608,1555,1011,95,95,79,13,13,407,4,12,0
2008,1,3,4,935,925,1106,1055,1258,91,90,71,11,10,407,3,17,0
2008,1,3,4,2156,2155,2334,2325,1950,98,90,83,9,1,407,5,10,0
2008,1,3,4,2035,2020,2209,2150,3135,94,90,81,19,15,407,3,10,0
2008,1,3,4,602,600,733,730,3233,91,90,76,3,2,407,4,11,0
2008,1,3,4,1152,1145,1616,1605,86,144,140,116,11,7,987,4,24,0
2008,1,3,4,1435,1315,1859,1755,479,144,160,132,64,80,1099,3,9,0
2008,1,3,4,2049,1920,106,2355,875,137,155,125,71,89,1099,2,10,0
2008,1,3,4,913,910,1342,1350,2111,149,160,131,-8,3,1099,4,14,0
2008,1,3,4,1613,1610,1721,1705,187,68,55,38,16,3,197,4,26,0
2008,1,3,4,2015,1945,2101,2040,725,46,55,34,21,30,197,4,8,0
2008,1,3,4,655,655,742,750,731,47,55,35,-8,0,197,4,8,0
2008,1,3,4,1438,1435,1533,1530,872,55,55,33,3,3,197,6,16,0
2008,1,3,4,1102,1030,1152,1125,906,50,55,36,27,32,197,3,11,0
2008,1,3,4,2218,2120,2308,2210,1493,50,50,36,58,58,197,5,9,0
2008,1,3,4,851,835,938,930,1670,47,55,34,8,16,197,5,8,0
2008,1,3,4,1230,1215,1331,1310,2018,61,55,36,21,15,197,4,21,0
2008,1,3,4,1838,1800,1930,1855,2730,52,55,32,35,38,197,3,17,0
2008,1,3,4,1358,1330,1449,1425,3070,51,55,37,24,28,197,4,10,0
2008,1,3,4,1757,1655,108,25,156,251,270,237,43,62,2155,4,10,0
2008,1,3,4,1816,1755,2022,2015,700,126,140,112,7,21,762,4,10,0
2008,1,3,4,755,755,958,1020,1669,123,145,108,-22,0,762,6,9,0
2008,1,3,4,1328,1255,1549,1520,2354,141,145,106,29,33,762,22,13,0
2008,1,3,4,2134,2040,2343,2300,2550,129,140,112,43,54,762,3,14,0
2008,1,3,4,1127,1045,1856,1835,1285,269,290,245,21,42,2176,5,19,0
2008,1,3,4,1720,1700,41,45,1843,261,285,244,-4,20,2176,4,13,0
2008,1,3,4,559,600,800,805,102,61,65,43,-5,-1,256,4,14,0
2008,1,3,4,712,705,932,915,243,80,70,49,17,7,256,7,24,0
2008,1,3,4,1327,1320,1533,1530,287,66,70,50,3,7,256,5,11,0
2008,1,3,4,1817,1810,2016,2015,504,59,65,47,1,7,256,4,8,0
2008,1,3,4,1807,1740,2011,1950,559,64,70,49,21,27,256,5,10,0
2008,1,3,4,1712,1545,1914,1750,668,62,65,48,84,87,256,4,10,0
2008,1,3,4,1206,1205,1418,1415,752,72,70,47,3,1,256,4,21,0
2008,1,3,4,1134,1110,1343,1315,781,69,65,46,28,24,256,8,15,0
2008,1,3,4,1003,1005,1208,1215,871,65,70,49,-7,-2,256,5,11,0
2008,1,3,4,815,820,1034,1025,1034,79,65,49,9,-5,256,4,26,0
2008,1,3,4,2156,2110,2353,2310,1403,57,60,43,43,46,256,5,9,0
2008,1,3,4,2140,2040,2334,2240,1682,54,60,40,54,60,256,3,11,0
2008,1,3,4,631,635,832,840,2103,61,65,44,-8,-4,256,5,12,0
2008,1,3,4,1521,1450,1725,1655,2726,64,65,46,30,31,256,5,13,0
2008,1,3,4,2100,1945,2255,2150,2991,55,65,43,65,75,256,4,8,0
2008,1,3,4,1657,1630,1905,1845,3517,68,75,49,20,27,256,5,14,0
2008,1,3,4,926,915,1129,1120,3598,63,65,44,9,11,256,5,14,0
2008,1,3,4,1413,1415,1612,1620,3849,59,65,44,-8,-2,256,4,11,0
2008,1,3,4,1825,1745,114,50,512,229,245,210,24,40,1910,6,13,0
2008,1,3,4,927,915,1631,1620,594,244,245,218,11,12,1910,7,19,0
2008,1,3,4,1630,1600,23,2350,416,293,290,266,33,30,2363,4,23,0
2008,1,3,4,1136,1120,1852,1840,170,256,260,231,12,16,2027,6,19,0
2008,1,3,4,1824,1725,121,45,1509,237,260,222,36,59,2027,2,13,0
2008,1,3,4,1716,1630,1830,1755,239,74,85,60,35,46,345,4,10,0
2008,1,3,4,1928,1855,2034,2015,298,66,80,54,19,33,345,4,8,0
2008,1,3,4,709,710,816,830,376,67,80,55,-14,-1,345,4,8,0
2008,1,3,4,1741,1730,1905,1850,675,84,80,57,15,11,345,14,13,0
2008,1,3,4,1609,1540,1732,1700,709,83,80,55,32,29,345,7,21,0
2008,1,3,4,913,840,1029,955,891,76,75,61,34,33,345,3,12,0
2008,1,3,4,2215,2200,2334,2315,1341,79,75,57,19,15,345,4,18,0
2008,1,3,4,2137,2040,2251,2155,2273,74,75,56,56,57,345,4,14,0
2008,1,3,4,624,625,729,740,2538,65,75,52,-11,-1,345,4,9,0
2008,1,3,4,1100,1020,1210,1145,2719,70,85,54,25,40,345,4,12,0
2008,1,3,4,1313,1255,1437,1415,3430,84,80,57,22,18,345,4,23,0
2008,1,3,4,1415,1350,1527,1510,3835,72,80,56,17,25,345,4,12,0
2008,1,3,4,1108,1110,1221,1230,3947,73,80,56,-9,-2,345,3,14,0
2008,1,3,4,1348,1330,1455,1435,341,67,65,51,20,18,258,2,14,0
2008,1,3,4,1221,1220,1329,1325,535,68,65,48,4,1,258,4,16,0
2008,1,3,4,2140,2050,2240,2150,708,60,60,45,50,50,258,3,12,0
2008,1,3,4,805,805,909,905,711,64,60,45,4,0,258,3,16,0
2008,1,3,4,1643,1625,1751,1735,715,68,70,46,16,18,258,4,18,0
2008,1,3,4,946,940,1045,1045,1037,59,65,46,0,6,258,2,11,0
2008,1,3,4,1915,1905,2016,2005,1254,61,60,44,11,10,258,4,13,0
2008,1,3,4,1839,1740,1945,1840,2186,66,60,44,65,59,258,4,18,0
2008,1,3,4,2207,2125,2307,2225,2211,60,60,49,42,42,258,3,8,0
2008,1,3,4,1503,1425,1604,1530,2357,61,65,48,34,38,258,3,10,0
2008,1,3,4,1613,1515,1727,1615,2363,74,60,47,72,58,258,3,24,0
2008,1,3,4,2248,2155,2346,2255,2449,58,60,45,51,53,258,3,10,0
2008,1,3,4,612,615,713,715,2712,61,60,46,-2,-3,258,3,12,0
2008,1,3,4,1118,1110,1225,1215,3423,67,65,50,10,8,258,3,14,0
2008,1,3,4,1456,1445,1920,1920,120,144,155,126,0,11,1069,4,14,0
2008,1,3,4,2022,1935,36,5,802,134,150,122,31,47,1069,2,10,0
2008,1,3,4,1049,1040,1509,1510,2113,140,150,127,-1,9,1069,4,9,0
2008,1,3,4,753,750,1215,1220,2906,142,150,125,-5,3,1069,2,15,0
2008,1,3,4,1831,1810,110,45,495,219,215,192,25,21,1624,9,18,0
2008,1,3,4,1704,1645,1929,1930,340,145,165,129,-1,19,866,7,9,0
2008,1,3,4,2017,2005,2241,2245,563,144,160,129,-4,12,866,5,10,0
2008,1,3,4,639,640,859,925,1769,140,165,124,-26,-1,866,5,11,0
2008,1,3,4,1117,1050,1330,1330,2465,133,160,119,0,27,866,7,7,0
2008,1,3,4,1426,1355,1605,1530,488,99,95,75,35,31,414,3,21,0
2008,1,3,4,1009,910,1148,1045,619,99,95,76,63,59,414,3,20,0
2008,1,3,4,2021,1700,2303,1835,2005,162,95,73,268,201,414,4,85,0
2008,1,3,4,2025,1905,2208,2040,2788,103,95,88,88,80,414,4,11,0
2008,1,3,4,603,605,729,740,2886,86,95,70,-11,-2,414,4,12,0
2008,1,3,4,2301,2105,59,2240,3061,118,95,98,139,116,414,4,16,0
2008,1,3,4,1518,1215,1646,1350,3575,88,95,72,176,183,414,4,12,0
2008,1,3,4,1307,1235,1432,1400,12,85,85,71,32,32,386,4,10,0
2008,1,3,4,615,610,746,730,276,91,80,74,16,5,386,4,13,0
2008,1,3,4,2017,1945,2144,2105,400,87,80,70,39,32,386,4,13,0
2008,1,3,4,1855,1855,2028,2020,484,93,85,67,8,0,386,14,12,0
2008,1,3,4,2114,2040,2241,2200,774,87,80,69,41,34,386,8,10,0
2008,1,3,4,1605,1520,1739,1645,783,94,85,68,54,45,386,5,21,0
2008,1,3,4,956,1000,1134,1125,1945,98,85,70,9,-4,386,15,13,0
2008,1,3,4,731,730,848,855,2387,77,85,66,-7,1,386,4,7,0
2008,1,3,4,1734,1655,1857,1820,3844,83,85,66,37,39,386,5,12,0
2008,1,3,4,1139,1100,1408,1320,161,89,80,54,48,39,368,6,29,0
2008,1,3,4,2104,1905,2314,2120,415,70,75,58,114,119,368,2,10,0
2008,1,3,4,919,830,1132,1050,643,73,80,55,42,49,368,4,14,0
2008,1,3,4,2113,2050,2328,2305,1166,75,75,58,23,23,368,3,14,0
2008,1,3,4,1712,1555,1935,1820,1585,83,85,62,75,77,368,4,17,0
2008,1,3,4,1419,1355,1627,1615,1660,68,80,55,12,24,368,2,11,0
2008,1,3,4,2242,2140,54,2355,2533,72,75,55,59,62,368,4,13,0
2008,1,3,4,611,615,819,835,3147,68,80,55,-16,-4,368,3,10,0
2008,1,3,4,1949,1910,2110,2035,94,81,85,66,35,39,397,5,10,0
2008,1,3,4,1409,1350,1539,1520,584,90,90,74,19,19,397,6,10,0
2008,1,3,4,637,640,759,805,624,82,85,65,-6,-3,397,5,12,0
2008,1,3,4,1821,1730,1946,1855,641,85,85,67,51,51,397,6,12,0
2008,1,3,4,916,905,1046,1035,2121,90,90,68,11,11,397,4,18,0
2008,1,3,4,1134,1115,1302,1250,2622,88,95,66,12,19,397,5,17,0
2008,1,3,4,1527,1515,1648,1645,3053,81,90,68,3,12,397,4,9,0
2008,1,3,4,2115,2100,2236,2225,3862,81,85,64,11,15,397,4,13,0
2008,1,3,4,1934,1935,2054,2035,201,80,60,43,19,-1,226,29,8,0
2008,1,3,4,1305,1305,1358,1410,300,53,65,42,-12,0,226,4,7,0
2008,1,3,4,1917,1820,2014,1925,433,57,65,40,49,57,226,7,10,0
2008,1,3,4,1125,1010,1224,1110,1016,59,60,45,74,75,226,5,9,0
2008,1,3,4,1505,1500,1605,1605,1479,60,65,43,0,5,226,4,13,0
2008,1,3,4,747,750,843,850,3250,56,60,42,-7,-3,226,4,10,0
2008,1,3,4,1143,1050,1641,1600,773,178,190,151,41,53,1372,3,24,0
2008,1,3,4,1558,1530,2049,2040,1050,171,190,150,9,28,1372,4,17,0
2008,1,3,4,1940,1855,29,2355,1583,169,180,157,34,45,1372,3,9,0
2008,1,3,4,1820,1725,112,35,3403,232,250,217,37,55,1984,5,10,0
2008,1,3,4,1143,1035,1621,1505,574,158,150,126,76,68,1076,3,29,0
2008,1,3,4,2211,2115,17,2330,486,66,75,53,47,56,365,4,9,0
2008,1,3,4,1821,1725,2032,1940,637,71,75,56,52,56,365,4,11,0
2008,1,3,4,715,720,926,935,1059,71,75,55,-9,-5,365,3,13,0
2008,1,3,4,1341,1320,1556,1535,1918,75,75,55,21,21,365,3,17,0
2008,1,3,4,2108,2030,2313,2240,3142,65,70,53,33,38,365,4,8,0
2008,1,3,4,1118,1050,1333,1305,3572,75,75,54,28,28,365,3,18,0
2008,1,3,4,1735,1710,2010,1955,230,95,105,81,15,25,677,4,10,0
2008,1,3,4,2105,2025,2342,2310,361,97,105,82,32,40,677,6,9,0
2008,1,3,4,1328,1315,1611,1600,397,103,105,80,11,13,677,18,5,0
2008,1,3,4,944,940,1218,1225,3245,94,105,82,-7,4,677,4,8,0
2008,1,3,4,1024,1015,1504,1505,304,160,170,148,-1,9,1242,5,7,0
2008,1,3,4,820,815,1357,1400,133,217,225,200,-3,5,1797,6,11,0
2008,1,3,4,1632,1540,2207,2125,1107,215,225,203,42,52,1797,4,8,0
2008,1,3,4,1327,1255,1902,1840,1324,215,225,200,22,32,1797,4,11,0
2008,1,3,4,1330,1320,1609,1615,330,99,115,86,-6,10,714,3,10,0
2008,1,3,4,1925,1735,2201,2025,1671,96,110,85,96,110,714,3,8,0
2008,1,3,4,1005,945,1250,1235,2635,105,110,88,15,20,714,3,14,0
2008,1,3,4,1149,1145,1639,1650,205,170,185,156,-11,4,1390,3,11,0
2008,1,3,4,1742,1625,2231,2125,528,169,180,157,66,77,1390,4,8,0
2008,1,3,4,807,805,1301,1310,1513,174,185,163,-9,2,1390,5,6,0
