Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled
2008,1,3,4,1827,1800,1952,1915,3394,85,75,55,37,27,337,7,23,0
2008,1,3,4,801,800,949,1000,811,108,120,92,-11,1,671,4,12,0
2008,1,3,4,705,655,950,1010,77,165,195,151,-20,10,1137,4,10,0
2008,1,3,4,619,615,819,820,991,120,125,104,-1,4,671,4,12,0
2008,1,3,4,1023,1005,1117,1100,1414,54,55,45,17,18,210,3,6,0
2008,1,3,4,1254,1245,1409,1405,1609,195,200,180,4,9,1210,6,9,0
2008,1,3,4,1840,1805,2022,1955,172,162,170,140,27,35,989,7,15,0
2008,1,3,4,1509,1445,1619,1555,3517,70,70,57,24,24,345,4,9,0
2008,1,3,4,726,705,957,950,3675,91,105,79,7,21,632,4,8,0
2008,1,3,4,1600,1500,1735,1645,49,95,105,78,50,60,544,4,13,0
2008,1,3,4,2053,1955,2207,2115,2533,74,80,61,52,58,386,6,7,0
2008,1,3,4,1332,1255,1546,1515,1828,74,80,66,31,37,468,2,6,0
2008,1,3,4,705,630,1055,1030,3848,170,180,151,25,35,1166,5,14,0
2008,1,3,4,0,955,0,1110,2109,0,75,0,0,0,361,0,0,1
2008,1,3,4,621,620,729,730,215,68,70,49,-1,1,313,4,15,0
2008,1,3,4,1743,1725,1855,1835,187,72,70,55,20,18,333,8,9,0
2008,1,3,4,959,940,1223,1235,687,144,175,115,-12,19,861,5,24,0
2008,1,3,4,1846,1810,2031,1940,2971,105,90,78,51,36,446,14,13,0
2008,1,3,4,1708,1700,2214,2230,1865,186,210,169,-16,8,1521,6,11,0
2008,1,3,4,2100,1840,2226,2005,2807,86,85,72,141,140,479,4,10,0
2008,1,3,4,1005,945,1250,1235,2635,105,110,88,15,20,714,3,14,0
2008,1,3,4,1800,1805,1929,1930,442,89,85,54,-1,-5,337,23,12,0
2008,1,3,4,747,745,751,755,2295,64,70,54,-4,2,271,4,6,0
2008,1,3,4,1448,1410,1707,1655,3316,319,345,305,12,38,2176,5,9,0
2008,1,3,4,1809,1730,1834,1735,1511,85,65,66,59,39,304,3,16,0
2008,1,3,4,730,735,822,835,1194,52,60,42,-13,-5,294,3,7,0
2008,1,3,4,1042,1040,1141,1145,1916,59,65,51,-4,2,313,3,5,0
2008,1,3,4,2112,1845,2346,2140,1394,154,175,134,126,147,1036,3,17,0
2008,1,3,4,701,700,823,825,565,82,85,61,-2,1,407,4,17,0
2008,1,3,4,752,750,1041,1025,2560,169,155,151,16,2,951,4,14,0
2008,1,3,4,932,930,1152,1145,2361,140,135,124,7,2,834,7,9,0
2008,1,3,4,1022,1000,1038,1020,616,76,80,53,18,22,325,5,18,0
2008,1,3,4,652,655,752,800,2974,60,65,47,-8,-3,341,3,10,0
2008,1,3,4,1821,1730,1946,1855,641,85,85,67,51,51,397,6,12,0
2008,1,3,4,1120,1120,1248,1250,493,88,90,76,-2,0,446,3,9,0
2008,1,3,4,1711,1640,1840,1825,2019,89,105,77,15,31,543,4,8,0
2008,1,3,4,1631,1630,1749,1750,1006,78,80,62,-1,1,405,5,11,0
2008,1,3,4,1325,1300,1611,1540,125,106,100,83,31,25,588,2,21,0
2008,1,3,4,1325,1220,1453,1340,1854,88,80,63,73,65,371,3,22,0
2008,1,3,4,1836,1840,1935,1950,1950,59,70,52,-15,-4,303,3,4,0
2008,1,3,4,2106,1925,2,2215,714,116,110,90,107,101,717,5,21,0
2008,1,3,4,1208,1145,1414,1355,1022,66,70,44,19,23,304,3,19,0
2008,1,3,4,1644,1635,1839,1830,655,175,175,160,9,9,1044,5,10,0
2008,1,3,4,1448,1440,1517,1500,232,89,80,63,17,8,370,8,18,0
2008,1,3,4,1202,1200,1254,1255,2972,52,55,39,-1,2,237,3,10,0
2008,1,3,4,1615,1130,1623,1135,10,68,65,56,288,285,332,4,8,0
2008,1,3,4,1009,910,1148,1045,619,99,95,76,63,59,414,3,20,0
2008,1,3,4,836,835,1001,1000,207,145,145,133,1,1,843,3,9,0
2008,1,3,4,1433,1420,1526,1510,2362,53,50,41,16,13,159,3,9,0
2008,1,3,4,927,925,1029,1040,2442,62,75,51,-11,2,328,3,8,0
2008,1,3,4,1807,1735,2032,2035,1410,205,240,186,-3,32,1335,3,16,0
2008,1,3,4,1303,1300,1400,1400,1112,177,180,165,0,3,1129,2,10,0
2008,1,3,4,1222,1215,1352,1355,2011,90,100,74,-3,7,543,3,13,0
2008,1,3,4,1631,1620,1730,1745,2199,119,145,103,-15,11,668,4,12,0
2008,1,3,4,909,900,930,935,3501,81,95,66,-5,9,402,5,10,0
2008,1,3,4,2114,2110,2316,2320,532,62,70,51,-4,4,367,4,7,0
2008,1,3,4,1929,1910,2111,2100,2634,102,110,86,11,19,587,5,11,0
2008,1,3,4,1550,1540,1710,1655,3765,80,75,55,15,10,361,4,21,0
2008,1,3,4,1739,1645,1840,1745,269,61,60,45,55,54,255,3,13,0
2008,1,3,4,1956,2000,1956,2005,774,60,65,42,-9,-4,256,6,12,0
2008,1,3,4,1658,1655,1908,1910,3048,70,75,60,-2,3,451,3,7,0
2008,1,3,4,636,635,752,750,249,76,75,51,2,1,258,4,21,0
2008,1,3,4,2135,2045,2306,2220,3673,91,95,71,46,50,480,5,15,0
2008,1,3,4,1901,1600,2113,1815,3587,72,75,54,178,181,307,6,12,0
2008,1,3,4,1441,1400,1529,1450,3686,48,50,35,39,41,174,5,8,0
2008,1,3,4,1831,1755,1,2350,3588,210,235,195,11,36,1750,6,9,0
2008,1,3,4,1422,1400,1532,1520,2360,70,80,60,12,22,390,3,7,0
2008,1,3,4,621,620,755,800,2551,94,100,73,-5,1,507,8,13,0
2008,1,3,4,1816,1805,1921,1935,3334,125,150,101,-14,11,675,6,18,0
2008,1,3,4,1839,1740,1945,1840,2186,66,60,44,65,59,258,4,18,0
2008,1,3,4,629,630,740,745,1513,71,75,53,-5,-1,308,6,12,0
2008,1,3,4,2032,1955,2135,2105,412,63,70,49,30,37,333,4,10,0
2008,1,3,4,1305,1305,1358,1410,300,53,65,42,-12,0,226,4,7,0
2008,1,3,4,1724,1655,1913,1850,378,49,55,31,23,29,162,7,11,0
2008,1,3,4,1152,1145,1616,1605,86,144,140,116,11,7,987,4,24,0
2008,1,3,4,644,630,805,810,118,141,160,122,-5,14,842,5,14,0
2008,1,3,4,0,1955,0,2055,325,0,60,0,0,0,296,0,0,1
2008,1,3,4,1837,1825,2119,2115,3236,102,110,87,4,12,621,8,7,0
2008,1,3,4,642,630,957,955,1502,135,145,114,2,12,957,7,14,0
2008,1,3,4,1055,1050,1620,1630,506,205,220,192,-10,5,1642,2,11,0
2008,1,3,4,1302,1255,1407,1410,120,65,75,54,-3,7,345,5,6,0
2008,1,3,4,2248,2155,2346,2255,2449,58,60,45,51,53,258,3,10,0
2008,1,3,4,2116,2100,2352,2330,587,276,270,249,22,16,1750,6,21,0
2008,1,3,4,627,625,854,905,458,87,100,75,-11,2,550,7,5,0
2008,1,3,4,2150,2125,2312,2240,1480,82,75,71,32,25,361,3,8,0
2008,1,3,4,1151,1125,1237,1220,2969,46,55,34,17,26,188,4,8,0
2008,1,3,4,1841,1720,1938,1825,746,57,65,41,73,81,328,6,10,0
2008,1,3,4,638,625,843,830,247,65,65,43,13,13,271,3,19,0
2008,1,3,4,1628,1520,1729,1625,1311,61,65,50,64,68,325,1,10,0
2008,1,3,4,1206,1205,1418,1415,752,72,70,47,3,1,256,4,21,0
2008,1,3,4,1722,1700,1836,1815,1061,74,75,63,21,22,337,4,7,0
2008,1,3,4,2316,2135,106,2335,261,50,60,39,91,101,284,3,8,0
2008,1,3,4,2202,2110,2344,2250,381,102,100,85,54,52,447,5,12,0
2008,1,3,4,1546,1540,1748,1705,1179,122,85,78,43,6,446,34,10,0
2008,1,3,4,811,810,932,935,112,81,85,68,-3,1,491,3,10,0
2008,1,3,4,1803,1640,1905,1750,2450,62,70,49,75,83,258,4,9,0
2008,1,3,4,1349,1325,1549,1530,2470,60,65,50,19,24,284,2,8,0
2008,1,3,4,1159,1130,1259,1235,769,60,65,48,24,29,308,5,7,0
2008,1,3,4,2105,2045,2234,2225,3046,149,160,131,9,20,848,4,14,0
2008,1,3,4,621,615,948,945,482,147,150,128,3,6,989,8,11,0
2008,1,3,4,703,705,1316,1315,477,253,250,212,1,-2,1855,16,25,0
2008,1,3,4,654,650,1249,1255,2470,235,245,216,-6,4,1838,8,11,0
2008,1,3,4,2241,1845,25,2045,405,104,120,90,220,236,666,3,11,0
2008,1,3,4,1556,1440,1804,1655,746,68,75,52,69,76,370,4,12,0
2008,1,3,4,1348,1340,1517,1455,1027,89,75,53,22,8,345,23,13,0
2008,1,3,4,1910,1845,2201,2150,2703,111,125,98,11,25,765,4,9,0
2008,1,3,4,1608,1510,1902,1805,921,234,235,215,57,58,1444,5,14,0
2008,1,3,4,1319,1230,1445,1410,585,86,100,71,35,49,447,4,11,0
2008,1,3,4,2321,1955,38,2115,593,77,80,65,203,206,337,6,6,0
2008,1,3,4,1606,1525,1705,1625,2382,59,60,50,40,41,293,3,6,0
2008,1,3,4,2025,1940,2135,2100,3154,70,80,60,35,45,359,3,7,0
2008,1,3,4,2139,2135,2144,2150,473,65,75,53,-6,4,338,5,7,0
2008,1,3,4,1851,1825,2004,1930,317,73,65,41,34,26,236,16,16,0
2008,1,3,4,1327,1230,1550,1500,1171,83,90,65,50,57,487,3,15,0
2008,1,3,4,2217,2110,47,2350,205,90,100,73,57,67,577,5,12,0
2008,1,3,4,1628,1610,1743,1730,775,75,80,62,13,18,389,5,8,0
2008,1,3,4,1052,1040,1301,1300,3831,69,80,60,1,12,451,4,5,0
2008,1,3,4,1134,1115,1302,1250,2622,88,95,66,12,19,397,5,17,0
2008,1,3,4,1727,1710,1929,1920,1170,122,130,109,9,17,787,3,10,0
2008,1,3,4,1922,1850,2253,2225,730,151,155,135,28,32,1072,5,11,0
2008,1,3,4,1603,1515,1708,1625,2645,65,70,55,43,48,333,4,6,0
2008,1,3,4,1654,1550,2006,1900,438,132,130,121,66,64,912,3,8,0
2008,1,3,4,1051,1020,1341,1305,95,110,105,97,36,31,717,4,9,0
2008,1,3,4,1830,1710,1944,1820,1044,74,70,53,84,80,308,5,16,0
2008,1,3,4,1028,1025,1132,1135,3655,64,70,45,-3,3,236,8,11,0
2008,1,3,4,720,630,934,855,339,254,265,243,39,50,1728,3,8,0
2008,1,3,4,1424,1400,1709,1655,1214,105,115,92,14,24,689,3,10,0
2008,1,3,4,1858,1900,2015,2035,435,77,95,66,-20,-2,377,3,8,0
2008,1,3,4,1726,1630,1832,1740,2284,66,70,46,52,56,223,2,18,0
2008,1,3,4,1036,1040,1134,1140,3575,178,180,163,-6,-4,1069,4,11,0
2008,1,3,4,1636,1620,1804,1750,372,88,90,71,14,16,480,4,13,0
2008,1,3,4,639,640,800,820,1245,81,100,64,-20,-1,405,5,12,0
2008,1,3,4,1426,1400,1545,1515,1107,79,75,51,30,26,337,19,9,0
2008,1,3,4,1254,1110,1440,1240,706,106,90,67,120,104,414,6,33,0
2008,1,3,4,2105,2025,2342,2310,361,97,105,82,32,40,677,6,9,0
2008,1,3,4,2225,2130,2329,2240,625,64,70,52,49,55,308,5,7,0
2008,1,3,4,1256,1240,1724,1720,155,148,160,131,4,16,1090,3,14,0
2008,1,3,4,2045,2030,38,45,349,173,195,160,-7,15,1444,5,8,0
2008,1,3,4,2015,1845,2301,2130,422,226,225,210,91,90,1440,4,12,0
2008,1,3,4,619,620,742,750,414,83,90,67,-8,-1,447,3,13,0
2008,1,3,4,634,630,1133,1140,3495,179,190,169,-7,4,1363,4,6,0
2008,1,3,4,1900,1840,1956,1950,717,56,70,49,6,20,220,2,5,0
2008,1,3,4,609,610,722,735,1234,73,85,55,-13,-1,373,5,13,0
2008,1,3,4,712,705,932,915,243,80,70,49,17,7,256,7,24,0
2008,1,3,4,2303,2115,22,2245,3926,79,90,63,97,108,447,3,13,0
2008,1,3,4,2108,2030,2313,2240,3142,65,70,53,33,38,365,4,8,0
2008,1,3,4,1122,1100,1237,1215,2733,75,75,57,22,22,337,6,12,0
2008,1,3,4,2117,2010,2355,2255,1485,98,105,84,60,67,590,4,10,0
2008,1,3,4,814,755,1334,1320,823,200,205,181,14,19,1521,6,13,0
2008,1,3,4,1034,1020,1246,1225,898,132,125,114,21,14,671,4,14,0
2008,1,3,4,750,740,953,950,3509,63,70,46,3,10,325,4,13,0
2008,1,3,4,1435,1340,1537,1500,1338,62,80,49,37,55,238,5,8,0
2008,1,3,4,1353,1350,1359,1355,1188,66,65,51,4,3,271,5,10,0
2008,1,3,4,1440,1425,1655,1635,718,135,130,105,20,15,718,20,10,0
2008,1,3,4,1805,1705,1930,1845,1944,145,160,128,45,60,895,6,11,0
2008,1,3,4,1742,1625,2231,2125,528,169,180,157,66,77,1390,4,8,0
2008,1,3,4,1121,1110,1219,1220,1241,58,70,42,-1,11,328,4,12,0
2008,1,3,4,1942,1840,1949,1845,3839,67,65,57,64,62,304,2,8,0
2008,1,3,4,659,700,815,815,305,76,75,59,0,-1,342,5,12,0
2008,1,3,4,1551,1530,1704,1645,230,73,75,52,19,21,337,6,15,0
2008,1,3,4,804,750,1022,1000,98,138,130,117,22,14,697,5,16,0
2008,1,3,4,1151,1150,1722,1705,2808,211,195,178,17,1,1506,9,24,0
2008,1,3,4,958,900,1052,950,1574,54,50,36,62,58,180,4,14,0
2008,1,3,4,1016,1010,1119,1110,21,63,60,49,9,6,293,3,11,0
2008,1,3,4,1956,1945,2056,2045,271,60,60,46,11,11,319,2,12,0
2008,1,3,4,1108,1100,1226,1220,92,78,80,59,6,8,373,5,14,0
2008,1,3,4,957,945,1101,1055,1343,64,70,54,6,12,303,3,7,0
2008,1,3,4,1841,1735,2004,1900,1423,83,85,68,64,66,423,3,12,0
2008,1,3,4,656,645,946,940,616,230,235,205,6,11,1444,5,20,0
2008,1,3,4,956,955,1157,1205,647,61,70,50,-8,1,325,5,6,0
2008,1,3,4,1601,1550,1828,1750,433,267,240,219,38,11,1521,32,16,0
2008,1,3,4,1051,1010,1314,1240,783,83,90,66,34,41,511,3,14,0
2008,1,3,4,2153,2055,2347,2255,2730,114,120,91,52,58,671,5,18,0
2008,1,3,4,1925,1825,2024,1930,2359,59,65,49,54,60,308,3,7,0
2008,1,3,4,1325,1240,1841,1810,419,196,210,178,31,45,1588,6,12,0
2008,1,3,4,744,745,906,900,487,82,75,58,6,-1,290,3,21,0
2008,1,3,4,1831,1810,110,45,495,219,215,192,25,21,1624,9,18,0
2008,1,3,4,825,825,852,900,341,87,95,71,-8,0,443,7,9,0
2008,1,3,4,2238,2115,6,2255,644,88,100,73,71,83,543,5,10,0
2008,1,3,4,1755,1715,1910,1850,2611,75,95,60,20,40,377,5,10,0
2008,1,3,4,1028,1030,1115,1125,2980,107,115,84,-10,-2,550,6,17,0
2008,1,3,4,1757,1740,1855,1840,1500,58,60,46,15,17,296,2,10,0
2008,1,3,4,2242,2140,54,2355,2533,72,75,55,59,62,368,4,13,0
2008,1,3,4,1415,1345,1547,1540,1012,152,175,141,7,30,1009,3,8,0
2008,1,3,4,1942,1840,2205,2105,3332,143,145,130,60,62,972,4,9,0
2008,1,3,4,1357,1330,1626,1615,554,89,105,79,11,27,590,3,7,0
2008,1,3,4,1038,945,1314,1225,1035,96,100,81,49,53,587,8,7,0
2008,1,3,4,1232,1225,2014,2010,505,282,285,265,4,7,2295,4,13,0
2008,1,3,4,1033,905,1342,1205,969,129,120,114,97,88,765,5,10,0
2008,1,3,4,1306,1305,1404,1405,1430,58,60,47,-1,1,319,4,7,0
2008,1,3,4,2008,1900,2109,2010,2273,61,70,48,59,68,258,3,10,0
2008,1,3,4,912,910,1110,1120,2808,58,70,47,-10,2,325,4,7,0
2008,1,3,4,1446,1435,1855,1840,3419,189,185,174,15,11,1407,5,10,0
2008,1,3,4,1110,1040,1323,1310,658,253,270,243,13,30,1733,4,6,0
2008,1,3,4,1127,1045,1856,1835,1285,269,290,245,21,42,2176,5,19,0
2008,1,3,4,1649,1620,1645,1630,823,56,70,48,15,29,323,2,6,0
2008,1,3,4,745,745,855,900,2460,70,75,55,-5,0,333,3,12,0
2008,1,3,4,906,855,1019,1010,3831,73,75,49,9,11,308,9,15,0
