Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled
2008,1,3,4,851,845,1019,1015,3503,88,90,74,4,6,446,4,10,0
2008,1,3,4,1156,1155,1221,1205,585,85,70,57,16,1,304,3,25,0
2008,1,3,4,1840,1805,2022,1955,172,162,170,140,27,35,989,7,15,0
2008,1,3,4,0,1300,0,1415,746,0,75,0,0,0,337,0,0,1
2008,1,3,4,1357,1335,1513,1455,2105,76,80,64,18,22,389,4,8,0
2008,1,3,4,620,620,706,705,467,46,45,29,1,0,133,7,10,0
2008,1,3,4,814,755,1334,1320,823,200,205,181,14,19,1521,6,13,0
2008,1,3,4,2023,1920,2153,2040,153,90,80,64,73,63,423,19,7,0
2008,1,3,4,2007,1930,2106,2040,570,59,70,53,26,37,303,2,4,0
2008,1,3,4,2114,2040,2241,2200,774,87,80,69,41,34,386,8,10,0
2008,1,3,4,1204,1150,1407,1405,463,63,75,53,2,14,370,3,7,0
2008,1,3,4,2043,2045,2151,2220,3685,68,95,52,-29,-2,336,3,13,0
2008,1,3,4,1502,1440,1540,1525,1151,98,105,83,15,22,533,5,10,0
2008,1,3,4,647,640,931,915,3760,104,95,84,16,7,577,5,15,0
2008,1,3,4,1404,1350,1810,1810,2703,186,200,173,0,14,1444,6,7,0
2008,1,3,4,1419,1400,1534,1515,420,75,75,65,19,19,337,4,6,0
2008,1,3,4,2248,2155,2346,2255,2449,58,60,45,51,53,258,3,10,0
2008,1,3,4,725,655,819,810,1670,174,195,162,9,30,1140,3,9,0
2008,1,3,4,944,940,1218,1225,3245,94,105,82,-7,4,677,4,8,0
2008,1,3,4,1620,1600,2236,2220,287,256,260,235,16,20,2075,6,15,0
2008,1,3,4,1544,1500,1704,1610,434,80,70,58,54,44,290,3,19,0
2008,1,3,4,1700,1605,1805,1725,2730,245,260,236,40,55,1624,4,5,0
2008,1,3,4,1010,1000,1137,1135,2298,87,95,68,2,10,480,3,16,0
2008,1,3,4,2020,1935,109,35,3394,169,180,159,34,45,1390,3,7,0
2008,1,3,4,610,610,717,725,2373,67,75,53,-8,0,361,3,11,0
2008,1,3,4,1054,1055,1437,1450,3333,163,175,148,-13,-1,1262,4,11,0
2008,1,3,4,630,630,738,735,811,128,125,114,3,0,646,4,10,0
2008,1,3,4,1036,1025,1147,1135,207,131,130,108,12,11,647,6,17,0
2008,1,3,4,2037,1955,2158,2125,1511,81,90,64,33,42,444,11,6,0
2008,1,3,4,1215,1215,1344,1335,1916,89,80,60,9,0,405,20,9,0
2008,1,3,4,1121,1110,1219,1220,1241,58,70,42,-1,11,328,4,12,0
2008,1,3,4,1953,1935,2218,2200,2612,85,85,64,18,18,511,3,18,0
2008,1,3,4,837,840,957,1000,3657,80,80,64,-3,-3,371,5,11,0
2008,1,3,4,702,700,943,930,555,161,150,138,13,2,1036,5,18,0
2008,1,3,4,1140,1125,1303,1250,1918,83,85,68,13,15,407,7,8,0
2008,1,3,4,1928,1910,2143,2125,1602,135,135,113,18,18,802,5,17,0
2008,1,3,4,2058,1955,38,2340,1558,160,165,143,58,63,1105,5,12,0
2008,1,3,4,715,715,720,710,1016,65,55,37,10,0,162,7,21,0
2008,1,3,4,1341,1240,1602,1505,299,261,265,249,57,61,1728,3,9,0
2008,1,3,4,1709,1700,1815,1805,3149,66,65,55,10,9,308,4,7,0
2008,1,3,4,2217,2110,47,2350,205,90,100,73,57,67,577,5,12,0
2008,1,3,4,1738,1715,1838,1820,82,60,65,42,18,23,236,6,12,0
2008,1,3,4,706,705,807,810,68,61,65,51,-3,1,220,3,7,0
2008,1,3,4,808,800,832,825,2613,84,85,71,7,8,369,4,9,0
2008,1,3,4,1921,1835,2142,2105,2804,261,270,244,37,46,1751,4,13,0
2008,1,3,4,1412,1350,1730,1720,477,138,150,126,10,22,997,4,8,0
2008,1,3,4,2054,2035,2259,2235,874,125,120,113,24,19,762,7,5,0
2008,1,3,4,909,855,1029,1020,467,80,85,71,9,14,437,3,6,0
2008,1,3,4,1915,1905,2016,2005,1254,61,60,44,11,10,258,4,13,0
2008,1,3,4,1841,1720,1938,1825,746,57,65,41,73,81,328,6,10,0
2008,1,3,4,933,925,1048,1105,530,75,100,65,-17,8,488,4,6,0
2008,1,3,4,1950,1840,2130,2025,582,100,105,88,65,70,543,5,7,0
2008,1,3,4,1558,1555,1702,1700,952,64,65,44,2,3,251,3,17,0
2008,1,3,4,2245,2125,115,5,2786,90,100,78,70,80,611,4,8,0
2008,1,3,4,949,900,1103,1020,1486,74,80,61,43,49,373,5,8,0
2008,1,3,4,1923,1905,2258,2300,958,155,175,140,-2,18,1262,6,9,0
2008,1,3,4,611,610,719,725,3250,68,75,49,-6,1,345,3,16,0
2008,1,3,4,1330,1255,1435,1345,3502,65,50,33,50,35,180,4,28,0
2008,1,3,4,924,925,1034,1040,2648,70,75,58,-6,-1,342,5,7,0
2008,1,3,4,1113,1040,1229,1205,33,76,85,64,24,33,405,4,8,0
2008,1,3,4,645,635,822,820,1844,217,225,196,2,10,1363,10,11,0
2008,1,3,4,1441,1400,1529,1450,3686,48,50,35,39,41,174,5,8,0
2008,1,3,4,1244,1230,1412,1405,72,88,95,72,7,14,480,6,10,0
2008,1,3,4,1329,1320,1511,1505,2039,102,105,77,6,9,602,11,14,0
2008,1,3,4,651,645,1040,1035,154,169,170,156,5,6,1107,5,8,0
2008,1,3,4,1004,950,1556,1540,1428,232,230,210,16,14,1671,7,15,0
2008,1,3,4,915,845,1034,1010,407,79,85,63,24,30,405,4,12,0
2008,1,3,4,2010,1955,2109,2100,1415,59,65,41,9,15,328,5,13,0
2008,1,3,4,1208,1145,1352,1340,555,164,175,152,12,23,1037,5,7,0
2008,1,3,4,1417,1400,1646,1640,1170,89,100,76,6,17,550,7,6,0
2008,1,3,4,621,625,715,730,2116,114,125,99,-15,-4,621,5,10,0
2008,1,3,4,1152,1155,1201,1210,573,129,135,116,-9,-3,775,4,9,0
2008,1,3,4,1343,1345,1343,1350,221,60,65,46,-7,-2,256,7,7,0
2008,1,3,4,1615,1545,1725,1655,637,70,70,54,30,30,345,6,10,0
2008,1,3,4,1803,1640,1905,1750,2450,62,70,49,75,83,258,4,9,0
2008,1,3,4,2239,2115,2358,2240,3491,79,85,67,78,84,423,2,10,0
2008,1,3,4,1323,1255,1526,1510,4,123,135,110,16,28,838,4,9,0
2008,1,3,4,642,630,957,955,1502,135,145,114,2,12,957,7,14,0
2008,1,3,4,807,800,930,935,66,83,95,68,-5,7,480,4,11,0
2008,1,3,4,2005,1935,2045,2020,2015,40,45,30,25,30,192,3,7,0
2008,1,3,4,1634,1555,1859,1845,3480,145,170,134,14,39,972,5,6,0
2008,1,3,4,919,915,1156,1200,2474,97,105,83,-4,4,621,6,8,0
2008,1,3,4,646,640,929,955,3667,163,195,151,-26,6,1101,3,9,0
2008,1,3,4,600,600,805,815,277,65,75,51,-10,0,370,4,10,0
2008,1,3,4,638,630,859,855,806,81,85,72,4,8,487,4,5,0
2008,1,3,4,1830,1710,1944,1820,1044,74,70,53,84,80,308,5,16,0
2008,1,3,4,1555,1515,1834,1805,255,99,110,85,29,40,632,3,11,0
2008,1,3,4,1647,1630,1829,1755,3327,102,85,59,34,17,407,20,23,0
2008,1,3,4,1157,1155,1210,1205,3507,73,70,48,5,2,256,4,21,0
2008,1,3,4,1040,1015,1157,1200,1151,137,165,124,-3,25,907,5,8,0
2008,1,3,4,1712,1555,1935,1820,1585,83,85,62,75,77,368,4,17,0
2008,1,3,4,2017,2000,2215,2205,154,58,65,43,10,17,284,4,11,0
2008,1,3,4,1937,1915,2132,2135,1772,115,140,98,-3,22,742,4,13,0
2008,1,3,4,740,740,858,900,324,78,80,62,-2,0,417,3,13,0
2008,1,3,4,742,730,738,730,2030,56,60,44,8,12,256,4,8,0
2008,1,3,4,628,620,804,750,448,96,90,76,14,8,515,3,17,0
2008,1,3,4,1636,1620,1804,1750,372,88,90,71,14,16,480,4,13,0
2008,1,3,4,1433,1440,1623,1625,1331,110,105,95,-2,-7,663,2,13,0
2008,1,3,4,1121,1050,1529,1515,1667,188,205,170,14,31,1444,5,13,0
2008,1,3,4,2032,2010,2048,2035,2871,76,85,69,13,22,369,2,5,0
2008,1,3,4,1424,1415,1941,1945,396,197,210,177,-4,9,1521,8,12,0
2008,1,3,4,2110,2030,2226,2145,1075,76,75,68,41,40,361,2,6,0
2008,1,3,4,1727,1710,1929,1920,1170,122,130,109,9,17,787,3,10,0
2008,1,3,4,1515,1450,1658,1700,2965,103,130,94,-2,25,697,1,8,0
2008,1,3,4,1048,1005,1201,1140,813,133,155,117,21,43,838,6,10,0
2008,1,3,4,2140,2035,2249,2140,1113,69,65,54,69,65,308,6,9,0
2008,1,3,4,1426,1430,1426,1425,829,60,55,39,1,-4,162,9,12,0
2008,1,3,4,1035,1030,1127,1130,991,52,60,41,-3,5,197,4,7,0
2008,1,3,4,1202,1200,1254,1255,2972,52,55,39,-1,2,237,3,10,0
2008,1,3,4,1024,1015,1302,1320,221,278,305,265,-18,9,1891,6,7,0
2008,1,3,4,1020,955,1137,1120,555,77,85,68,17,25,423,2,7,0
2008,1,3,4,1800,1735,2014,1935,872,134,120,106,39,25,671,4,24,0
2008,1,3,4,1456,1445,1734,1710,559,158,145,133,24,11,866,5,20,0
2008,1,3,4,840,835,1010,1000,3843,90,85,69,10,5,446,4,17,0
2008,1,3,4,2118,2105,2234,2225,83,76,80,60,9,13,371,4,12,0
2008,1,3,4,615,610,715,710,3244,60,60,40,5,5,197,4,16,0
2008,1,3,4,1206,1205,1418,1415,752,72,70,47,3,1,256,4,21,0
2008,1,3,4,1809,1730,1834,1735,1511,85,65,66,59,39,304,3,16,0
2008,1,3,4,0,2050,0,2255,2092,0,65,0,0,0,304,0,0,1
2008,1,3,4,2230,2105,143,35,835,133,150,116,68,85,1044,5,12,0
2008,1,3,4,559,600,800,805,102,61,65,43,-5,-1,256,4,14,0
2008,1,3,4,659,700,815,815,305,76,75,59,0,-1,342,5,12,0
2008,1,3,4,816,655,941,840,1574,85,105,73,61,81,543,4,8,0
2008,1,3,4,1937,1830,2037,1940,509,240,250,230,57,67,1591,3,7,0
2008,1,3,4,1028,1030,1115,1125,2980,107,115,84,-10,-2,550,6,17,0
2008,1,3,4,726,720,958,1020,3319,152,180,140,-22,6,1052,4,8,0
2008,1,3,4,1226,1210,1721,1700,213,175,170,139,21,16,1140,4,32,0
2008,1,3,4,1148,1135,1222,1155,259,94,80,58,27,13,338,10,26,0
2008,1,3,4,1736,1305,2031,1555,1837,295,290,268,276,271,1855,4,23,0
2008,1,3,4,1940,1930,2031,2020,2553,51,50,39,11,10,181,4,8,0
2008,1,3,4,2112,2110,2125,2115,342,73,65,55,10,2,271,12,6,0
2008,1,3,4,657,700,705,710,1594,68,70,52,-5,-3,304,4,12,0
2008,1,3,4,1415,1345,1547,1540,1012,152,175,141,7,30,1009,3,8,0
2008,1,3,4,2050,2040,2139,2130,1587,49,50,33,9,10,180,3,13,0
2008,1,3,4,1022,1015,1116,1115,1413,114,120,96,1,7,616,6,12,0
2008,1,3,4,1813,1715,1928,1820,357,135,125,117,68,58,646,3,15,0
2008,1,3,4,1846,1810,2031,1940,2971,105,90,78,51,36,446,14,13,0
2008,1,3,4,1003,945,1551,1540,243,228,235,203,11,18,1788,13,12,0
2008,1,3,4,1343,1340,1509,1515,137,86,95,73,-6,3,480,4,9,0
2008,1,3,4,1743,1725,1855,1835,187,72,70,55,20,18,333,8,9,0
2008,1,3,4,1503,1415,1729,1615,237,146,120,91,74,48,671,5,50,0
2008,1,3,4,2120,2030,2359,2310,246,99,100,76,49,50,588,6,17,0
2008,1,3,4,1840,1820,2127,2110,1747,107,110,94,17,20,689,1,12,0
2008,1,3,4,1413,1400,1631,1620,1192,138,140,109,11,13,825,5,24,0
2008,1,3,4,1245,1240,1349,1340,331,124,120,111,9,5,647,5,8,0
2008,1,3,4,1858,1900,2015,2035,435,77,95,66,-20,-2,377,3,8,0
2008,1,3,4,2115,2100,2236,2225,3862,81,85,64,11,15,397,4,13,0
2008,1,3,4,723,705,1053,1050,2279,150,165,134,3,18,1072,6,10,0
2008,1,3,4,1038,1010,1322,1300,3501,224,230,208,22,28,1444,5,11,0
2008,1,3,4,641,640,931,1005,2980,170,205,153,-34,1,1142,7,10,0
2008,1,3,4,1554,1340,1814,1535,3587,200,175,161,159,134,1105,33,6,0
2008,1,3,4,835,830,1001,1020,3338,86,110,76,-19,5,569,2,8,0
2008,1,3,4,1057,1055,1152,1205,2964,55,70,46,-13,2,267,4,5,0
2008,1,3,4,1100,1020,1210,1145,2719,70,85,54,25,40,345,4,12,0
2008,1,3,4,1446,1430,1615,1555,1112,89,85,78,20,16,446,3,8,0
2008,1,3,4,1939,1915,2216,2155,3232,97,100,78,21,24,577,5,14,0
2008,1,3,4,2010,1900,2203,2030,962,113,90,77,93,70,407,28,8,0
2008,1,3,4,1251,1235,1415,1405,33,84,90,70,10,16,461,4,10,0
2008,1,3,4,956,955,1157,1205,647,61,70,50,-8,1,325,5,6,0
2008,1,3,4,1518,1520,1745,1745,611,147,145,128,0,-2,895,6,13,0
2008,1,3,4,1136,1135,1248,1250,786,72,75,59,-2,1,342,5,8,0
2008,1,3,4,1738,1635,1834,1750,461,56,75,43,44,63,267,5,8,0
2008,1,3,4,637,635,844,840,2810,67,65,48,4,2,344,2,17,0
2008,1,3,4,1943,1905,2047,2005,2336,124,120,110,42,38,646,4,10,0
2008,1,3,4,1604,1555,1723,1710,872,79,75,67,13,9,361,4,8,0
2008,1,3,4,1253,1235,1550,1540,2974,117,125,108,10,18,842,3,6,0
2008,1,3,4,1106,1105,1200,1205,3946,54,60,46,-5,1,296,2,6,0
2008,1,3,4,1409,1350,1539,1520,584,90,90,74,19,19,397,6,10,0
2008,1,3,4,1004,935,1142,1135,2639,98,120,86,7,29,723,4,8,0
2008,1,3,4,1353,1320,1504,1435,580,71,75,61,29,33,417,3,7,0
2008,1,3,4,850,850,948,950,463,58,60,49,-2,0,188,3,6,0
2008,1,3,4,704,710,820,830,2987,76,80,64,-10,-6,361,3,9,0
2008,1,3,4,958,900,1052,950,1574,54,50,36,62,58,180,4,14,0
2008,1,3,4,1134,1110,1355,1330,3047,141,140,131,25,24,919,3,7,0
2008,1,3,4,717,715,824,835,2640,67,80,55,-11,2,328,3,9,0
2008,1,3,4,610,610,807,820,885,57,70,45,-13,0,325,3,9,0
2008,1,3,4,1626,1505,1748,1630,1936,82,85,71,78,81,437,5,6,0
2008,1,3,4,1636,1610,2013,2005,3061,337,355,324,8,26,2277,5,8,0
2008,1,3,4,621,615,753,755,491,92,100,77,-2,6,543,4,11,0
2008,1,3,4,1949,1910,2110,2035,94,81,85,66,35,39,397,5,10,0
2008,1,3,4,2158,2120,2303,2225,2896,65,65,44,38,38,236,11,10,0
2008,1,3,4,1121,1055,1151,1125,957,90,90,70,26,26,369,3,17,0
2008,1,3,4,856,845,901,855,1069,65,70,53,6,11,304,2,10,0
2008,1,3,4,2229,2100,2343,2215,48,74,75,60,88,89,405,5,9,0
2008,1,3,4,1753,1640,1844,1735,1682,51,55,36,69,73,224,3,12,0
2008,1,3,4,2116,2040,2318,2250,520,62,70,53,28,36,370,3,6,0
2008,1,3,4,637,615,838,815,950,61,60,49,23,22,284,5,7,0
2008,1,3,4,940,920,1149,1135,1155,69,75,52,14,20,370,6,11,0
2008,1,3,4,633,630,934,925,235,121,115,98,9,3,668,6,17,0
2008,1,3,4,825,825,852,900,341,87,95,71,-8,0,443,7,9,0
2008,1,3,4,2029,1950,2127,2055,2263,58,65,49,32,39,296,3,6,0
2008,1,3,4,1148,1055,1459,1410,45,131,135,110,49,53,889,5,16,0
2008,1,3,4,1518,1430,1704,1640,1308,226,250,214,24,48,1489,3,9,0
2008,1,3,4,922,855,1102,1000,574,100,65,44,62,27,236,4,52,0
2008,1,3,4,1940,1915,2010,1935,343,90,80,63,35,25,370,20,7,0
2008,1,3,4,1757,1730,1918,1850,1188,81,80,62,28,27,417,9,10,0
2008,1,3,4,621,620,729,730,215,68,70,49,-1,1,313,4,15,0
2008,1,3,4,1518,1215,1646,1350,3575,88,95,72,176,183,414,4,12,0
2008,1,3,4,912,910,1111,1115,1008,179,185,159,-4,2,1121,3,17,0
2008,1,3,4,729,725,1012,1005,2620,163,160,145,7,4,1050,5,13,0
2008,1,3,4,2051,2015,2151,2120,1150,60,65,48,31,36,325,2,10,0
2008,1,3,4,1358,1335,1649,1650,3405,171,195,157,-1,23,1137,5,9,0
2008,1,3,4,1844,1815,2008,1950,3600,84,95,71,18,29,480,5,8,0
2008,1,3,4,1341,1340,1444,1450,2472,63,70,53,-6,1,333,3,7,0
2008,1,3,4,703,700,910,905,3599,127,125,105,5,3,822,6,16,0
2008,1,3,4,2316,2135,106,2335,261,50,60,39,91,101,284,3,8,0
2008,1,3,4,1110,1040,1323,1310,658,253,270,243,13,30,1733,4,6,0
2008,1,3,4,1029,1025,1206,1205,3778,217,220,195,1,4,1363,12,10,0
2008,1,3,4,0,700,0,830,126,0,90,0,0,0,407,0,0,1
2008,1,3,4,1654,1550,2006,1900,438,132,130,121,66,64,912,3,8,0
2008,1,3,4,2139,2135,2144,2150,473,65,75,53,-6,4,338,5,7,0
2008,1,3,4,1753,1740,1901,1855,3411,68,75,57,6,13,342,4,7,0
2008,1,3,4,1738,1720,1848,1835,225,70,75,58,13,18,390,4,8,0
2008,1,3,4,1738,1730,1841,1840,3948,63,70,49,1,8,318,6,8,0
2008,1,3,4,923,905,1453,1440,2103,210,215,194,13,18,1671,5,11,0
2008,1,3,4,627,625,854,905,458,87,100,75,-11,2,550,7,5,0
2008,1,3,4,1136,1115,1306,1250,1010,90,95,71,16,21,480,5,14,0
2008,1,3,4,1139,1140,1401,1405,829,142,145,123,-4,-1,828,8,11,0
2008,1,3,4,1736,1650,1858,1815,318,82,85,61,43,46,446,4,17,0
2008,1,3,4,1929,1855,2031,2005,361,62,70,50,26,34,308,7,5,0
2008,1,3,4,2045,1905,2238,2100,242,173,175,161,98,100,1037,5,7,0
2008,1,3,4,948,925,959,940,3430,71,75,59,19,23,365,3,9,0
2008,1,3,4,1825,1745,1921,1850,555,56,65,47,31,40,341,4,5,0
2008,1,3,4,1034,1035,1342,1325,3429,188,170,175,17,-1,1142,4,9,0
2008,1,3,4,755,755,958,1020,1669,123,145,108,-22,0,762,6,9,0
2008,1,3,4,2301,2120,2314,2125,242,73,65,58,109,101,304,3,12,0
2008,1,3,4,1917,1820,2014,1925,433,57,65,40,49,57,226,7,10,0
2008,1,3,4,1037,1030,1428,1420,2374,171,170,152,8,7,1107,3,16,0
2008,1,3,4,616,615,720,720,712,64,65,51,0,1,308,4,9,0
2008,1,3,4,1159,1150,1635,1635,2624,156,165,141,0,9,1210,3,12,0
2008,1,3,4,1757,1740,1855,1840,1500,58,60,46,15,17,296,2,10,0
2008,1,3,4,1112,1055,1623,1625,1034,191,210,172,-2,17,1489,10,9,0
2008,1,3,4,1605,1520,1827,1815,1338,142,175,123,12,45,951,6,13,0
2008,1,3,4,934,935,1453,1505,830,199,210,177,-12,-1,1521,6,16,0
2008,1,3,4,645,645,750,750,112,65,65,51,0,0,313,6,8,0
2008,1,3,4,1632,1610,1832,1810,2991,60,60,49,22,22,344,3,8,0
2008,1,3,4,1123,1120,1317,1330,627,54,70,46,-13,3,325,3,5,0
2008,1,3,4,2131,1915,29,2205,1009,298,290,274,144,136,1855,4,20,0
2008,1,3,4,1827,1800,2028,2010,3669,61,70,46,18,27,304,6,9,0
2008,1,3,4,2004,1900,2127,2015,303,83,75,66,72,64,337,4,13,0
2008,1,3,4,929,820,1200,1025,387,91,65,50,95,69,307,8,33,0
2008,1,3,4,1506,1500,2122,2030,74,256,210,177,52,6,1521,62,17,0
2008,1,3,4,754,735,1002,1000,3231,128,145,113,2,19,810,5,10,0
2008,1,3,4,1338,1320,1536,1525,2377,58,65,49,11,18,344,3,6,0
2008,1,3,4,1202,1135,1403,1345,628,61,70,47,18,27,307,4,10,0
2008,1,3,4,1531,1425,1648,1540,985,77,75,68,68,66,361,4,5,0
2008,1,3,4,1321,1305,1441,1425,2965,80,80,63,16,16,417,4,13,0
2008,1,3,4,1331,1305,1440,1410,116,69,65,50,30,26,347,4,15,0
2008,1,3,4,1033,1035,1141,1140,2459,68,65,50,1,-2,325,2,16,0
2008,1,3,4,1416,1325,1512,1435,54,56,70,49,37,51,220,2,5,0
2008,1,3,4,1323,1315,1409,1405,2368,46,50,31,4,8,133,2,13,0
2008,1,3,4,2101,2035,2213,2135,298,72,60,55,38,26,188,6,11,0
2008,1,3,4,2218,2120,2342,2250,980,84,90,71,52,58,507,4,9,0
2008,1,3,4,840,840,940,940,15,60,60,49,0,0,293,3,8,0
2008,1,3,4,1209,1125,1447,1415,1686,98,110,86,32,44,646,3,9,0
2008,1,3,4,1544,1415,1639,1510,2094,115,115,102,89,89,621,4,9,0
2008,1,3,4,746,715,904,840,19,78,85,62,24,31,405,5,11,0
2008,1,3,4,1426,1355,1605,1530,488,99,95,75,35,31,414,3,21,0
2008,1,3,4,1550,1540,1710,1655,3765,80,75,55,15,10,361,4,21,0
2008,1,3,4,1257,1250,1413,1410,639,76,80,63,3,7,446,3,10,0
2008,1,3,4,1837,1825,2119,2115,3236,102,110,87,4,12,621,8,7,0
2008,1,3,4,2021,2005,2120,2125,2731,59,80,48,-5,16,238,4,7,0
2008,1,3,4,1947,1935,2110,2100,727,83,85,65,10,12,405,4,14,0
2008,1,3,4,652,650,805,810,1774,73,80,58,-5,2,386,4,11,0
2008,1,3,4,1438,1410,1553,1530,2907,75,80,61,23,28,386,4,10,0
2008,1,3,4,2005,1850,2219,2105,1044,74,75,61,74,75,451,3,10,0
2008,1,3,4,1051,1020,1341,1305,95,110,105,97,36,31,717,4,9,0
2008,1,3,4,910,915,923,935,453,73,80,58,-12,-5,338,4,11,0
2008,1,3,4,933,935,1151,1200,778,78,85,63,-9,-2,487,5,10,0
2008,1,3,4,1909,1650,2158,2010,2213,169,200,155,108,139,1142,3,11,0
2008,1,3,4,951,945,1154,1155,187,123,130,107,-1,6,718,3,13,0
2008,1,3,4,736,740,842,845,23,66,65,51,-3,-4,347,5,10,0
2008,1,3,4,1613,1610,1721,1705,187,68,55,38,16,3,197,4,26,0
2008,1,3,4,1533,1500,1802,1730,829,269,270,256,32,33,1750,5,8,0
2008,1,3,4,1229,1210,1511,1455,1429,102,105,88,16,19,632,3,11,0
2008,1,3,4,1946,1925,2039,2020,1166,173,175,158,19,21,1069,7,8,0
2008,1,3,4,1433,1420,1608,1555,1011,95,95,79,13,13,407,4,12,0
2008,1,3,4,823,820,1008,1010,658,165,170,146,-2,3,989,3,16,0
2008,1,3,4,645,645,640,645,376,55,60,45,-5,0,256,2,8,0
2008,1,3,4,1901,1855,2155,2210,3580,174,195,157,-15,6,1137,5,12,0
2008,1,3,4,1308,1245,1615,1555,1930,127,130,113,20,23,765,4,10,0
2008,1,3,4,1353,1350,1359,1355,1188,66,65,51,4,3,271,5,10,0
