FligtNum,ArrivalTime,DepartureTime
-0.26400674124284235,-0.509963783382614,-0.7483805582766245
0.28580862157955933,-1.0354233757165299,-1.1178161799775714
-0.9782528667784856,-0.24814308685637224,-0.16812569593111554
-1.1589554237185584,-0.4772361963168338,-0.9591997989211866
-0.48496057863876074,-0.657237925178625,-0.5375613176320624
0.4176957958391385,-0.5190547797897752,-1.5233922429318718
-1.1409708090467976,-1.2354252966740757,-1.4792205925111064
-0.8069708222855255,-0.09177794865320006,-0.13399305696961503
-0.39675032572488633,-0.9863319951178595,-1.5153610337644599
-1.075027221917008,-0.4917817905682917,-0.33477328615491225
-1.229181061960672,-1.2481526916441013,-1.3768226756266047
-1.1615246543859528,0.2209523277531443,-0.4753194465846203
-0.34365289193206877,-0.6190557402685481,-0.6660606643106526
-0.6870733911404535,-1.384517637751519,-1.5233922429318718
-0.39246827461256234,-1.028150578590801,-0.925067159959686
-0.8874733831972168,-0.8372396540404162,-1.3808382802103107
-0.9371451761001752,-0.277234275359288,-0.7363337445255067
-0.6810785195832,-0.6136011424242515,-0.8688486957878028
-0.2511605879058703,-1.2463344923626691,-1.352729048124369
-0.7513041578253136,-1.220879702422618,-1.3808382802103107
-0.7598682600499616,-0.6499651280528961,-0.7403493491092126
-1.1255554250424311,-0.44814500781391803,-0.9652232057967455
-0.5620374986605927,-0.44814500781391803,-0.5074442832542678
-1.0219297881241904,-0.2826888732035847,-1.1499410166472188
-0.17665289855143274,-0.13177833284470922,-0.17013349822296853
-1.0270682494589791,-1.0226959807465041,-1.358752454999928
-1.207770806399052,-0.2808706739221525,-0.5435847245076213
-1.057899017467712,-0.6317831352385738,-0.7082245124395651
-1.0133656858995423,-0.49541818913115615,-0.4833506557520322
-0.7778528747217224,-0.6299649359571415,-1.1198239822694243
-0.8900426138646111,-0.14996032565903156,-0.17414910280667448
-1.1538169623837695,-0.27905247464072025,-0.6781074780617705
-1.0758836321394727,0.07185998667570107,-0.26851581052376416
-0.9714015849987672,-0.08632335080890335,-0.3026484494852647
-0.8275246676246808,-1.415427025535867,-1.5233922429318718
-0.860924666300808,-2.7172577110413467,-2.7883076867992442
-1.0904426059213743,0.09731477661575236,-0.12997745238590908
-0.6964939035875664,-1.3517900506857388,-1.5374468589748425
-0.8386580005167232,-0.6736017187115152,-0.7483805582766245
-0.10471443986438952,-1.1790611189496765,-1.5354390566829896
0.1821829846613185,-0.13177833284470922,-0.17615690509852744
-0.7701451827195391,-0.13177833284470922,-0.12194624321849719
-0.9354323556552456,-1.1972431117639988,-1.3487134435406631
-0.8806221014174984,-0.8481488497290097,-1.131870796020542
-0.8506477436312304,-0.7045111064958631,-0.8808955095389206
-0.17237084743910874,-1.2463344923626691,-1.3828460825021636
-0.23917084479136314,-1.2463344923626691,-1.5233922429318718
-0.7547297987151728,-0.688147312962973,-1.071636727264953
-0.47382724574671836,-1.0081503864950463,-1.3226120137465744
-0.3702016088284775,-0.34268944949084845,-0.5074442832542678
-0.5243554488721416,-0.07541415512030994,-0.9130203462085682
-0.19121187233333434,-2.7172577110413467,-2.7883076867992442
-1.2317502926280663,-0.4281448157181635,-0.7042089078558591
-0.9551297907719359,-0.49541818913115615,-0.9351061714189509
-0.5740272417751,-0.10086894506036123,-0.11793063863479125
-0.6305503164577768,-0.099050745778929,-0.27052361281561715
-0.43015032440101353,0.05549619314281096,-0.3006406471934117
-0.36506314749368873,-0.4917817905682917,-0.5295301084646505
-0.47211442530178876,-0.27905247464072025,-0.32071867011194144
-0.5731708315526352,0.26640730978895016,-0.493389667211297
0.1950291379982905,-0.711783903621592,-0.8648330912040969
-1.2257554210708128,-1.53179177954753,-1.5494936727259603
0.20188041977800888,-0.3245074566765261,-0.7022011055640062
-1.0775964525844024,-0.6408741316457349,-0.7202713261906829
-0.9748272258886264,0.017314008232734025,-0.7323181399418007
-0.7641503111622856,-0.9754227994292661,-1.3145808045791627
-0.10728367053178392,-0.08632335080890335,-0.31067965865267655
-0.8806221014174984,-0.4917817905682917,-0.6620450597269467
-0.9645503032190488,-0.2572340832635334,-0.3367810884467652
-0.6810785195832,-0.30996186242506824,-0.31871086782008845
-0.4952375013083384,-1.3608810470928998,-1.4731971856355475
-0.8146785142877088,-1.3481536521228743,-1.5414624635585485
-0.8352323596268639,-1.184515716793973,-1.2844637702013681
1.4659419081360539,1.164597754816474,1.2774919542030243
1.5370239566006323,0.11186037086721023,0.14107585701424216
0.728572706593861,-0.9754227994292661,-1.0836835410160708
0.779957319941749,0.09913297589718459,0.1230056363875654
1.9258341975996514,0.04276879817278531,0.030646730962328686
2.1210957283216256,1.000959819487573,1.0767117250177272
1.6046803641753513,0.38640846236347764,0.11899003180385946
1.4042803721185881,-0.06632315871314877,0.030646730962328686
2.056864961636766,0.6591383545783128,0.6932214872738095
0.6266598901205497,0.4082268537406645,0.49244125808851225
1.1019675635885138,1.286417106672434,1.0927741433525509
1.3126444783148545,1.5027828211628698,1.3417416275423195
1.7759624086683115,0.41186325230352894,0.06678717221568219
0.49391630563850575,0.6282289667939649,0.6470420345611911
1.5395931872680266,0.21913412847171207,0.22741135556391995
0.7328547577061849,-1.013604984339343,-1.1599800281064838
2.1219521385440907,0.8445946812844008,0.8839627049998419
1.3160701192047137,0.01913220751416626,-0.2926094380259998
0.8005111652809042,0.07549638523856554,-0.10186822029996748
2.1176700874317667,1.179143349067932,1.2554061289926417
1.5404495974904915,-0.4281448157181635,-0.8889267187063326
2.0525829105244418,1.357326878648291,1.4401239398431152
1.3032239658677418,-0.2572340832635334,-0.2986328449015587
1.2484137116299945,0.8264126884700784,1.0285244700132559
0.7653983461598474,1.0045962180504375,1.1128521662710806
1.4556649854664763,1.488237226911412,1.444139544426821
1.3117880680923897,0.10095117517861682,-0.2725314151074701
1.3186393498721083,-1.1626973254167863,-1.3065495954117508
2.1339418816585978,-0.08268695224603888,-0.31268746094452954
1.5455880588252802,0.435499842962148,0.24347377389874372
0.7208650145916777,0.613683372542507,0.6771590689389857
1.6046803641753513,-0.1408693292518704,-0.1781647073903804
1.477931651250561,0.059132591705675426,-0.31670306552823546
0.7217214248141426,1.295508103079595,1.3276870114993486
1.6731931819725354,1.482782629067115,1.512404822349822
1.392290629004081,-0.09723254649749676,-0.7744819880707131
2.1219521385440907,0.47731842643508937,-0.5214988992972387
1.3263470418742913,1.3827816685883423,1.4280771260919973
0.28580862157955933,0.27186190763324686,-0.47933505116832625
0.49391630563850575,-0.3408712502094162,-0.5596471428424451
1.0248906435666818,-0.6408741316457349,-0.7724741857788602
0.7868086017214674,-0.07905055368317442,-0.06773558133846695
1.178188073387881,0.0682235881128366,-0.8989657301655974
1.477931651250561,0.28458930260327253,0.3237858655728626
1.4599470365788,-1.2281524995483468,-1.561540486477078
2.145931624773105,-0.12450553571898028,-0.9692388103804515
1.4488137036867579,1.2082345375708476,1.30158558170526
0.49905476697329454,0.644592760326855,0.7032604987330744
1.4496701139092225,1.2991445016424594,1.297569977121554
1.0188957720094283,-2.4954373987066143,0.8598690774976062
0.869880393300553,1.559146998887269,1.5445296590194697
0.8621727012983698,1.5482378031986757,1.725231865286237
0.9512393644347089,0.22640692559744102,0.2635517968172735
1.1036803840334433,1.1373247655949905,1.2694607450356126
0.8707368035230177,-0.8881492339205188,-1.131870796020542
0.946957313322385,-1.3626992463743322,-1.5454780681422544
0.40741887316956094,-0.34814404733514515,-0.4994130740868559
1.9746495802801451,-1.0645145642194456,-1.1700190395657486
1.1507829462690073,-2.50816479367664,1.7192084584106782
1.2501265320749242,-1.3481536521228743,-1.5294156498074307
0.7080188612547057,1.1191427727806682,1.1168677708547865
2.0465880389671884,0.7391391229613312,0.7072761033167803
0.3423316962622361,0.11004217158577799,-0.1580866844718507
1.1713367916081625,-1.182697517512541,-1.509337626888901
0.865598342188229,0.7809577064342725,0.8759314958324299
1.756264973551621,0.6100469739796426,0.6711356620634268
2.1416495736607812,-0.4354176128438924,-0.5636627474261511
1.0180393617869634,-0.10814174218609017,-0.5395691199239154
1.1028239738109786,0.791866902122866,0.9020329256265186
0.6583470683517473,1.1555067584093128,1.0385634814725206
0.7833829608316082,-0.13905112997043817,-0.47732724887647326
1.3075060169800659,0.05185979457994649,-0.1560788821799977
2.1390803429933865,0.8355036848772396,0.8578612752057532
0.7105880919221002,-0.2663250796706946,-0.5596471428424451
0.5744188665501969,-0.8699672411061965,-0.9732544149641573
1.6081060050652105,0.42095424871069015,0.030646730962328686
1.0086188493398505,-0.8772400382319254,-1.3246198160384275
0.9512393644347089,0.9755050295475217,1.1068287593955217
2.049157269634583,0.44459083936930915,0.43019938704107014
2.06114701274909,0.21367953062741538,0.048716951589005436
1.4625162672461947,-0.6754199179929474,-1.1178161799775714
0.8561778297411161,-0.8463306504475775,-0.927074962251539
0.5752752767726618,-0.8626944439804676,-0.9571919966293336
2.1193829078766964,0.06458718954997213,0.06879497450753516
1.3862957574468273,-2.609983953436845,1.8316453867544447
1.5241778032636601,-0.29177986961074587,-0.9712466126723044
1.7631162553313393,-0.3135982609879327,-0.7042089078558591
1.4539521650215466,1.5136920168514632,1.6830680171573247
1.8239213811263402,-0.8099666648189328,-0.7664507789033013
0.8835829568599898,0.8409582827215364,0.7414087422782808
2.120239318099161,1.2936899037981628,1.3417416275423195
0.4862086136363225,0.41731785014782563,0.42819158474921715
1.7614034348864098,-1.1699701225425152,-1.5796107071037548
0.4862086136363225,0.04822339601708202,-0.7483805582766245
1.8359111242408475,-2.7172577110413467,-2.7883076867992442
1.6946034375341554,-1.0699691620637424,-1.1599800281064838
1.8213521504589458,-0.8863310346390866,-0.9732544149641573
0.8835829568599898,-0.6154193417056837,-0.9431373805863628
0.9264034679832297,0.4045904551778,0.056748160756417323
0.34661374737456013,-0.1463239270961671,-0.5797251657609749
0.7208650145916777,0.06095079098710766,-0.11592283634293828
0.5581470723233657,0.2627709112260857,0.3117390518217448
0.8587470604085106,0.5645919919438367,0.30772344723803885
0.9520957746571738,-1.191788513919702,-1.368791466459193
1.9206957362648627,0.9591412360146316,1.0345478768888148
1.178188073387881,-1.0626963649380134,-1.5254000452237246
1.0762752569145697,-0.8681490418247643,-0.9511685897537747
1.7733931780009171,0.19549753781309304,0.10292761346903569
1.2235778151785153,1.0064144173318696,1.2915465702459952
0.8518957786287922,0.2936802990104337,0.24748937848244967
1.7614034348864098,-0.4463268085324858,-0.5496081313831802
1.5481572894926745,-1.184515716793973,-1.288479374785074
1.1704803813856979,1.1373247655949905,1.2774919542030243
0.707162451032241,-2.4972555979880466,1.650943180487677
1.3135008885373194,-0.8772400382319254,-1.1619878303983366
1.3075060169800659,-1.2554254887698302,-1.3125730022873097
1.9909213745069763,-0.44996320709535026,-0.5275223061727976
1.0805573080268938,1.3445994836782653,1.4561863581779388
1.2544085831872482,0.7664121121828147,0.4783866420455415
1.906993172705426,0.970050431703225,0.8799471004161359
0.7850957812765378,0.9627776345774961,1.0767117250177272
1.6817572841971835,-0.3245074566765261,-0.6821230826454764
1.0934034613638657,-0.8481488497290097,-1.2744247587421031
0.8681675728556234,-1.2190615031411856,-1.5816185093956079
2.049157269634583,0.059132591705675426,0.05273255617271138
1.323777811206897,-0.811784864100365,-1.1800580510250136
1.1661983302733738,1.1773251497864998,1.0686805158503152
1.769967537111058,0.5736829883509978,0.6510576391448971
-0.40788365861692877,0.4718638285907927,0.7112917079004862
-0.9525605601045416,0.20822493278311865,-0.11793063863479125
-0.8206733858449624,0.5918649811653202,0.6771590689389857
-1.036488761906092,0.04095059889135308,0.11899003180385946
-0.47725288663657756,0.4100450530220967,0.06879497450753516
-1.2154784984012352,0.8118670942186206,0.6932214872738095
-0.8857605627522872,1.51914661469576,1.6991304354921486
-0.9482785089922176,0.7955033006857305,0.5305895016337188
-0.40788365861692877,0.799139699248595,0.871915891248724
-0.693924672920172,1.2900535052352984,1.2995777794134071
-0.9953810712277816,0.4245906472735546,0.3197702609891567
-0.569745190662776,1.4791462305042506,1.5385062521439108
0.3560342598216729,1.4955100240371408,1.6449197736121182
-0.6202733937881991,0.29186209972900146,0.10292761346903569
-0.9799656872234151,0.9809596273918184,1.082735131893286
-1.0244990187915848,1.5718743938572948,1.4682331719290567
0.1350804224257545,1.3082354980496207,1.2734763496193184
-1.1546733726062344,0.6482291588897194,0.6450342322693382
-0.6168477528983399,0.9718686309846573,1.0566337020991974
-1.1846477303925025,0.8318672863143751,0.8899861118754008
-0.6228426244555936,0.466409230746496,0.510511478715189
-0.33594519992988553,1.008232616613302,0.3398482839076864
-0.9414272272124992,-2.71180311319705,1.6890914240328836
-0.36420673727122393,1.3082354980496207,1.305601186288966
-0.41130929950678796,1.288235305953866,1.2473749198252297
-1.114422092150389,0.4609546329021993,0.5285816993418657
-0.9088836387588368,1.5446014046358112,1.6328729598610003
-1.0758836321394727,0.4245906472735546,0.508503676423336
-1.117847733040248,0.0264050046398952,-0.09182920884070261
-0.44642211862784476,-0.08268695224603888,0.08084178825865299
-0.689642621807848,0.41913604942925786,0.4542930145433058
-0.39161186439009754,0.27913470475897584,0.28563762202765614
-1.0527605561329232,0.41186325230352894,-0.32674207698750035
-0.5748836519975647,-2.704530316071321,1.6529509827795301
-0.9439964578798936,0.23549792200460218,0.4563008168351588
0.5932598914444225,1.179143349067932,1.2554061289926417
-0.26229392079791275,1.520964813977192,1.3216636046237897
-0.9260118432081328,1.5409650060729467,1.438116137551262
-1.08787337525398,1.366417875055452,1.4561863581779388
0.4545214354051249,1.5227830132586244,1.6710212034062069
-0.7941246689485536,0.43186344439928354,0.036670137837887605
-1.1623810646084176,0.620956169668236,0.45228521225145285
-0.02421187895269832,0.5664101912252689,0.7072761033167803
-0.6279810857903824,0.43186344439928354,0.44224620079218796
-0.04048367317952952,0.8300490870329429,0.7394009399864279
-0.6194169835657344,0.43913624152501246,0.4844100489211004
-1.0930118365887689,0.737320923679899,0.8297520431198115
-0.522642628427212,0.7773213078714081,0.3398482839076864
-0.6416836493498191,0.9827778266732506,0.8960095187509597
-0.24773494701601115,0.43368164368071577,0.4603164214188647
0.03573683661983768,0.970050431703225,0.6851902781063975
0.03659324684230249,1.5646015967315656,1.4622097650534978
-0.6151349324534103,1.4718734333785217,1.520436031517234
0.05885991262638729,0.6173197711053715,0.8438066591627824
-0.9628374827741192,0.660956553859745,0.6972370918575155
-0.47125801507932397,1.1773251497864998,0.8277442408279586
-1.036488761906092,0.3827720638006132,0.3358326793239804
-0.13468879765065753,0.6573201552968806,-0.5255145038809446
-0.3736272497183368,0.4627728321836315,0.48641785121295333
-0.08929905586002312,0.07731458451999777,0.09288860200977082
-1.1032887592583465,0.799139699248595,0.8478222637464883
-0.7744272338318632,0.059132591705675426,0.27760641286024423
-0.31796058525812476,0.9191408518231224,0.7153073124841922
-0.6570990333541855,0.26458911050751793,0.12702124097127135
-1.122129784152572,0.09367837805288788,0.06678717221568219
-0.35992468615889994,0.46459103146506375,0.5285816993418657
-1.0433400436858105,0.5773193869138623,0.2896532266113621
-0.15866828387967194,0.4409544408064447,0.4643320260025707
-1.1683759361656711,0.07549638523856554,0.03466233554603463
-0.8155349245101736,0.9864142252361151,1.094781945644404
0.4254034878413217,1.3064172987681884,1.3397338252504665
-1.0630374788025008,1.017323613020463,1.094781945644404
-0.03363239139981112,1.5609651981687012,1.5405140544357636
-0.522642628427212,1.288235305953866,1.229304699198553
-1.212909267733841,0.3900448609263421,0.3237858655728626
0.11281375664166969,0.0682235881128366,0.08084178825865299
-0.7898426178362296,1.008232616613302,1.080727329601433
0.1427881144279377,0.11367857014864247,0.13304464784683026
-0.48410416841629594,0.27913470475897584,0.3338248770321275
-0.11584777275643193,0.6009559775724813,0.3117390518217448
-0.37534007016326637,0.7936851014042983,0.8960095187509597
-0.43015032440101353,0.41913604942925786,0.3418560861995394
-1.1940682428396152,1.5427832053543789,1.6870836217410308
-1.1358323477120087,0.9500502396074704,0.7092839056086333
-1.0930118365887689,0.3845902630820454,0.45027740995959986
-0.28712981724939196,0.09186017877145565,0.07481838138309407
-0.14239648965284074,0.9736868302660895,1.0767117250177272
-1.0167913267894015,0.6173197711053715,0.3338248770321275
-1.1718015770555303,-2.6299841455325996,1.7111772492432664
-1.0895861956989097,0.6500473581711517,-0.5074442832542678
-1.044196453908275,1.5555106003244046,1.5385062521439108
-0.8232426165123568,0.9718686309846573,1.096789747936257
-0.19549392344565833,1.5518742017615401,1.1409613983570221
0.2027368300004737,0.5991377782910491,0.5406285130929837
-0.9645503032190488,0.9355046453560125,0.5325973039255717
-0.779565695166652,1.4936918247557085,1.4561863581779388
0.2027368300004737,1.1118699756549393,1.1188755731466395
-0.621129804010664,0.839140083440104,1.0265166677214028
-1.0424836334633456,0.6427745610454227,0.7012526964412213
-0.02763751984255752,0.41913604942925786,0.45830861912701176
-0.7564426191601024,0.435499842962148,0.13505245013868325
-0.753873388492708,0.2991348968547304,0.04670914929715246
0.5110445100878017,0.9518684388889026,1.0847429341851391
-0.7384580044883415,0.017314008232734025,-0.07175118592217289
-1.1032887592583465,1.3100536973310528,1.2614295358682006
-1.2086272166215168,1.164597754816474,1.295562174829701
-1.0947246570336984,-2.7063485153527536,1.6429119713202653
0.2584034944606857,1.3609632772111555,1.231312501490406
-0.6279810857903824,0.024586805358462964,-0.06572777904661398
-0.5200733977598175,0.7845941049971371,0.8498300660383413
-0.24088366523629273,0.8245944891886462,0.49444906038036524
-0.8703451787479208,0.7518665179313568,0.7112917079004862
-1.0758836321394727,1.3700542736183166,1.6690134011143538
-1.0741708116945432,0.2954984982918659,0.06678717221568219
-1.1615246543859528,0.5864103833210235,0.5406285130929837
-0.3410836612646743,0.8173216920629173,0.8859705072916948
-1.1298374761547552,0.6536837567340161,0.657081046020456
-0.8686323583029912,1.490055426192844,1.5364984498520577
-0.8669195378580616,0.26095271194465347,0.2675674014009794
-0.23660161412396874,1.5155102161328955,1.4541785558860858
-0.7650067213847503,0.8209580906257817,0.8658924843731651
-0.8626374867457376,0.9464138410446059,0.942188971463578
-0.43015032440101353,1.5482378031986757,1.458194160469792
-0.35136058393425196,0.2045885342202542,0.1230056363875654
-0.8917554343095407,0.2827711033218403,-0.11190723175923233
-0.28712981724939196,1.295508103079595,0.4884256535048063
-0.942283637434964,1.4991464226000053,1.6308651575691475
0.04344452862202089,0.9373228446374448,1.0365556791806676
0.06314196373871128,0.2464071176931956,0.295676633486921
-0.7632939009398207,-2.7063485153527536,1.725231865286237
-0.14239648965284074,0.435499842962148,0.2695752036928324
-1.1897861917272912,0.791866902122866,0.8980173210428126
-0.9439964578798936,0.7900487028414338,0.6329874185182203
-1.2266118312932777,0.059132591705675426,0.1370602524305362
-1.0870169650315151,0.3991358573335033,0.4241759801655112
0.7345675781511145,1.5482378031986757,1.6890914240328836
0.3620291313789265,1.3082354980496207,0.6410186276856322
-0.6836477502505943,-2.7063485153527536,1.7051538423677075
-0.18864264166593994,1.3827816685883423,1.2574139312844947
-0.014791366505585518,1.1864161461936609,1.0425790860562267
-1.0347759414611624,0.3900448609263421,-0.1440320684288799
-0.35050417371178716,0.9736868302660895,0.5285816993418657
